emp_no,first_name,last_name,to_date,dept_name
417663,Muzhong,Stassinopoulos,9999-01-01,Sales
417666,Heping,Ranst,9999-01-01,Production
417666,Heping,Ranst,9999-01-01,Development
417674,Felicidad,Felcyn,9999-01-01,Sales
417674,Felicidad,Felcyn,9999-01-01,Customer Service
417683,Fei,Kruskal,9999-01-01,Finance
417697,Katsuo,Whitcomb,9999-01-01,Marketing
417704,Sajjad,Erdmenger,9999-01-01,Sales
417705,Kousuke,Lammel,9999-01-01,Sales
417718,Breannda,Chinin,9999-01-01,Development
417721,Aron,Back,9999-01-01,Development
417737,Ortrun,Picaronny,9999-01-01,Sales
417751,Saddek,Perelgut,9999-01-01,Development
417776,Shuzo,Gruenwald,9999-01-01,Development
417777,Vitali,Picel,9999-01-01,Sales
417780,Honglan,Tomescu,9999-01-01,Production
417785,Suebskul,Ranst,9999-01-01,Development
417796,Feipei,Nitta,9999-01-01,Production
417796,Feipei,Nitta,9999-01-01,Development
417807,Uinam,Doering,9999-01-01,Sales
417826,Dung,Portugali,9999-01-01,Development
417828,Marjo,Besancenot,9999-01-01,Development
417830,Geoff,Androutsos,9999-01-01,Sales
417841,Freyja,Sridhar,9999-01-01,Sales
417842,Mart,Khalil,9999-01-01,Development
417872,Sreekrishna,Yamaashi,9999-01-01,Finance
417874,Sandeepan,McAlpine,9999-01-01,Development
417874,Sandeepan,McAlpine,9999-01-01,Research
417876,Hirochika,Milicic,9999-01-01,Development
417914,Brendon,Luck,9999-01-01,Sales
417915,Danai,Quadeer,9999-01-01,Finance
417923,Jahangir,Negoita,9999-01-01,Development
417940,Uri,Assaf,9999-01-01,Sales
417944,Kristinn,Serra,9999-01-01,Development
417961,Junichi,Lienhardt,9999-01-01,Production
417966,Tristan,Msuda,9999-01-01,Marketing
417978,Leaf,Merro,9999-01-01,Production
417983,Guoxiang,Sifakis,9999-01-01,Production
417991,Mihalis,Cincotta,9999-01-01,Customer Service
417999,Dines,Penn,9999-01-01,Quality Management
418000,Yuichiro,Alpin,9999-01-01,Sales
418013,Martine,Codenie,9999-01-01,Production
418019,Kristina,Ecklund,9999-01-01,Sales
418039,Shuichi,Ramalingam,9999-01-01,Sales
418052,Munenori,Busillo,9999-01-01,Marketing
418063,Arch,Walston,9999-01-01,Quality Management
418075,Mayuko,Moffat,9999-01-01,Marketing
418082,Yuping,Denny,9999-01-01,Human Resources
418094,Mona,Kolvik,9999-01-01,Sales
418095,Avishai,Azevdeo,9999-01-01,Production
418095,Avishai,Azevdeo,9999-01-01,Development
418096,Teruyuki,Montresor,9999-01-01,Production
418110,Aiichiro,Roohalamini,9999-01-01,Production
418125,Khun,Baar,9999-01-01,Sales
418130,Toshimitsu,Verhoeff,9999-01-01,Marketing
418167,Dinah,McAffer,9999-01-01,Production
418186,Tse,Delgrange,9999-01-01,Production
418196,Shunichi,Wiegley,9999-01-01,Finance
418205,Navin,Schauser,9999-01-01,Human Resources
418212,Arunas,Xiaoshan,9999-01-01,Human Resources
418217,Chinho,Kaltofen,9999-01-01,Production
418237,Ioana,Maquelin,9999-01-01,Production
418254,Masamitsu,Beilner,9999-01-01,Development
418266,Toshimori,Gulak,9999-01-01,Production
418266,Toshimori,Gulak,9999-01-01,Customer Service
418329,Aiichiro,Eiron,9999-01-01,Sales
418339,Mamdouh,Wendorf,9999-01-01,Development
418351,Ferdinand,Perri,9999-01-01,Research
418361,Oguz,Hagimont,9999-01-01,Development
418379,Reinhold,Ducloy,9999-01-01,Marketing
418386,Gianluca,Cannata,9999-01-01,Development
418411,Nalini,Griswold,9999-01-01,Human Resources
418415,Shahab,Molberg,9999-01-01,Production
418415,Shahab,Molberg,9999-01-01,Quality Management
418429,Zissis,Litvinov,9999-01-01,Development
418434,Toshimo,Vasanthakumar,9999-01-01,Production
418441,Xiaocheng,Marquardt,9999-01-01,Production
418450,Nidapan,Rodham,9999-01-01,Human Resources
418455,Shaw,Sgarro,9999-01-01,Research
418465,Munir,Masamoto,9999-01-01,Quality Management
418471,Xiaoheng,Aloisi,9999-01-01,Production
418471,Xiaoheng,Aloisi,9999-01-01,Research
418475,Mokhtar,Weisert,9999-01-01,Finance
418480,Ranan,Anguita,9999-01-01,Development
418481,Karoline,Papastamatiou,9999-01-01,Production
418481,Karoline,Papastamatiou,9999-01-01,Customer Service
418491,Aram,Constantine,9999-01-01,Marketing
418491,Aram,Constantine,9999-01-01,Sales
418504,Candida,Alvarado,9999-01-01,Marketing
418515,Naftali,Chachaty,9999-01-01,Sales
418526,Sajjad,Rubsam,9999-01-01,Sales
418536,Mark,Weiland,9999-01-01,Development
418542,Mong,Manderick,9999-01-01,Development
418553,Abdelkader,Caine,9999-01-01,Quality Management
418555,Kristina,Luan,9999-01-01,Human Resources
418561,Younwoo,Andreotta,9999-01-01,Finance
418586,Bernice,Isaak,9999-01-01,Finance
418603,Abdulla,Kropf,9999-01-01,Finance
418605,Flemming,Kornatzky,9999-01-01,Development
418614,Mani,Narlikar,9999-01-01,Quality Management
418632,Uri,Reistad,9999-01-01,Human Resources
418639,Anneke,Ponthieu,9999-01-01,Production
418648,Stamatina,Maierhofer,9999-01-01,Development
418659,Basim,Barreiro,9999-01-01,Development
418666,Guiseppe,Denny,9999-01-01,Customer Service
418668,Shounak,Peck,9999-01-01,Finance
418671,Xiaoshan,Calkin,9999-01-01,Finance
418671,Xiaoshan,Calkin,9999-01-01,Sales
418682,Gill,Ritcey,9999-01-01,Quality Management
418683,Tsuneo,Lagarias,9999-01-01,Sales
418694,Shigeo,Kamble,9999-01-01,Human Resources
418702,Shih,Validov,9999-01-01,Finance
418703,Mabo,Cairo,9999-01-01,Development
418711,Feipei,Christianini,9999-01-01,Human Resources
418716,Marke,Linnainmaa,9999-01-01,Sales
418733,Barun,Velasco,9999-01-01,Development
418734,Peer,Chaudhuri,9999-01-01,Production
418766,Mana,Viele,9999-01-01,Production
418771,Annemarie,Eiter,9999-01-01,Production
418773,Tommaso,Pramanik,9999-01-01,Production
418773,Tommaso,Pramanik,9999-01-01,Customer Service
418788,Boguslaw,Wolniewicz,9999-01-01,Research
418799,Uzi,Kakkar,9999-01-01,Sales
418811,Xiaopeng,Unni,9999-01-01,Development
418811,Xiaopeng,Unni,9999-01-01,Research
418815,Mads,Tanemo,9999-01-01,Production
418821,Amalendu,Thiran,9999-01-01,Quality Management
418834,Shaunak,Leijenhorst,9999-01-01,Production
418835,Oguz,Bruckman,9999-01-01,Sales
418855,Piyawadee,Granlund,9999-01-01,Sales
418857,Mani,Uehara,9999-01-01,Sales
418866,Taegyun,Varker,9999-01-01,Production
418866,Taegyun,Varker,9999-01-01,Customer Service
418870,Garnik,Dulli,9999-01-01,Sales
418888,Harngdar,Petersohn,9999-01-01,Production
418901,Lucien,Kabayashi,9999-01-01,Sales
418906,Youngkon,Boyle,9999-01-01,Production
418911,Alois,Kakkar,9999-01-01,Production
418914,Shahar,Hashii,9999-01-01,Marketing
418916,Rasikan,Papsdorf,9999-01-01,Customer Service
418917,Honglan,Deverell,9999-01-01,Finance
418927,Baocai,Yemenis,9999-01-01,Production
418931,Idoia,Conia,9999-01-01,Production
418931,Idoia,Conia,9999-01-01,Research
418934,Adam,Gurbaxani,9999-01-01,Finance
418938,Elgin,Vrecion,9999-01-01,Sales
418939,Arch,Dehkordi,9999-01-01,Marketing
418946,Alejandra,Farrow,9999-01-01,Human Resources
418962,Shigeaki,Farris,9999-01-01,Production
418974,Dung,Sethi,9999-01-01,Development
418986,Kwangho,Warwick,9999-01-01,Development
418991,Abdelkader,Emden,9999-01-01,Quality Management
419000,Subhada,Sluis,9999-01-01,Marketing
419000,Subhada,Sluis,9999-01-01,Sales
419001,Sanjay,Bahl,9999-01-01,Research
419002,Falguni,Felcyn,9999-01-01,Research
419009,Yongdong,Morris,9999-01-01,Production
419009,Yongdong,Morris,9999-01-01,Customer Service
419044,Luigi,Panwar,9999-01-01,Production
419053,Irene,Karcich,9999-01-01,Customer Service
419062,Stafford,Walstra,9999-01-01,Development
419063,Michaela,Dehkordi,9999-01-01,Customer Service
419065,Arvind,Manderick,9999-01-01,Sales
419069,Koichi,Setlzner,9999-01-01,Production
419069,Koichi,Setlzner,9999-01-01,Research
419084,Shen,Aamodt,9999-01-01,Development
419104,Satoru,Vasanthakumar,9999-01-01,Production
419104,Satoru,Vasanthakumar,9999-01-01,Research
419123,Marit,Hutter,9999-01-01,Development
419130,Willard,Reghbati,9999-01-01,Production
419135,Odysseas,Swen,9999-01-01,Development
419136,Jagoda,Slaats,9999-01-01,Development
419157,Visit,Ruemmler,9999-01-01,Sales
419180,Shigeaki,Rettelbach,9999-01-01,Development
419223,Berry,Birch,9999-01-01,Finance
419229,Mads,Pettey,9999-01-01,Production
419242,Elvia,Demir,9999-01-01,Production
419244,Taegyun,Lupu,9999-01-01,Production
419250,Navin,Birge,9999-01-01,Production
419252,Mohamadou,Segond,9999-01-01,Production
419263,Wojceich,Ramsay,9999-01-01,Development
419266,Tomokazu,Rosin,9999-01-01,Production
419270,Fen,Kornyak,9999-01-01,Development
419270,Fen,Kornyak,9999-01-01,Research
419272,Waiman,Ghalwash,9999-01-01,Development
419282,Hatem,Schrooten,9999-01-01,Development
419287,Takahira,Spelt,9999-01-01,Customer Service
419293,Perla,Noriega,9999-01-01,Research
419294,Girolamo,Demos,9999-01-01,Production
419296,Fumiyo,Delgrande,9999-01-01,Development
419297,Kwangsub,Harnett,9999-01-01,Research
419311,Sachin,Leaver,9999-01-01,Production
419315,Godehard,Rindone,9999-01-01,Production
419330,Kaijung,Einsfeld,9999-01-01,Sales
419336,Peer,Bahr,9999-01-01,Research
419342,Shakhar,Loncour,9999-01-01,Production
419342,Shakhar,Loncour,9999-01-01,Customer Service
419348,Takahiro,Piancastelli,9999-01-01,Production
419359,Arie,Slutz,9999-01-01,Development
419365,Shuichi,Sommen,9999-01-01,Development
419374,Yoshinari,Pollacia,9999-01-01,Sales
419375,Gita,Katalagarianos,9999-01-01,Human Resources
419387,Frazer,Lichtman,9999-01-01,Development
419423,Gian,Range,9999-01-01,Marketing
419427,Amalendu,Varley,9999-01-01,Research
419444,Genevieve,Bennet,9999-01-01,Human Resources
419463,Kinh,Rikino,9999-01-01,Development
419469,Subhankar,Angot,9999-01-01,Marketing
419469,Subhankar,Angot,9999-01-01,Sales
419470,Larisa,Antonakopoulos,9999-01-01,Customer Service
419486,Gift,Bolsens,9999-01-01,Marketing
419487,Nimmagadda,Haldar,9999-01-01,Quality Management
419499,Honesty,Dulin,9999-01-01,Development
419504,Abdelaziz,Masamoto,9999-01-01,Production
419521,Takushi,Furudate,9999-01-01,Sales
419527,Idoia,Krybus,9999-01-01,Development
419533,Ghassan,Ermel,9999-01-01,Development
419534,Odoardo,Demizu,9999-01-01,Development
419543,Abdelghani,Nitsch,9999-01-01,Marketing
419568,Becky,Koprowski,9999-01-01,Finance
419578,Elgin,Ullian,9999-01-01,Sales
419581,Kotesh,Benaini,9999-01-01,Customer Service
419585,Ramachenga,Pezzoli,9999-01-01,Sales
419593,Xiaoqiang,Reeken,9999-01-01,Development
419605,Jiakeng,Matzat,9999-01-01,Development
419606,Divine,Schauser,9999-01-01,Quality Management
419621,Mong,Marsiglia,9999-01-01,Development
419622,Mabo,Murillo,9999-01-01,Human Resources
419623,Guther,Demizu,9999-01-01,Production
419638,Lein,Birsak,9999-01-01,Sales
419652,Pranas,Heusch,9999-01-01,Research
419658,Marke,Hashii,9999-01-01,Customer Service
419659,Duangkaew,Peng,9999-01-01,Research
419669,Florina,Monarch,9999-01-01,Sales
419670,Otilia,Kuzuoka,9999-01-01,Production
419717,Rosalie,Tsunoo,9999-01-01,Development
419719,Gay,Reinhart,9999-01-01,Customer Service
419723,Oscar,Picaronny,9999-01-01,Finance
419726,Rosita,Bellone,9999-01-01,Development
419748,Jixiang,Rindone,9999-01-01,Development
419753,Divine,Ebeling,9999-01-01,Development
419767,Uma,Penz,9999-01-01,Sales
419767,Uma,Penz,9999-01-01,Customer Service
419770,Tadahiro,Weedman,9999-01-01,Development
419781,Jordanka,Karnin,9999-01-01,Sales
419783,Kwun,Puppo,9999-01-01,Marketing
419787,Shahar,Bahl,9999-01-01,Development
419803,Karlis,Molenkamp,9999-01-01,Production
419818,Sanjoy,Emiris,9999-01-01,Sales
419828,Nectarios,Skogmar,9999-01-01,Production
419835,Kauko,Oppitz,9999-01-01,Finance
419837,Poornachandra,Morrey,9999-01-01,Finance
419840,Chiranjit,Zultner,9999-01-01,Production
419844,Yefim,Blokdijk,9999-01-01,Sales
419860,Behnaam,Gide,9999-01-01,Production
419862,Odinaldo,Bressoud,9999-01-01,Production
419874,Kinh,Zeleznik,9999-01-01,Production
419874,Kinh,Zeleznik,9999-01-01,Quality Management
419884,Heejo,Dichev,9999-01-01,Production
419891,Kazuyasu,Setia,9999-01-01,Production
419892,Eric,Rubsam,9999-01-01,Production
419898,Zhanqiu,Merkl,9999-01-01,Marketing
419903,Conor,Merro,9999-01-01,Marketing
419907,Tayeb,Rajaraman,9999-01-01,Sales
419911,Seongbin,Hofstetter,9999-01-01,Sales
419912,Jeanne,Kolvik,9999-01-01,Development
419912,Jeanne,Kolvik,9999-01-01,Research
419931,Yishay,Koblick,9999-01-01,Production
419931,Yishay,Koblick,9999-01-01,Quality Management
419954,Yakkov,Katalagarianos,9999-01-01,Development
419960,Chikako,Heping,9999-01-01,Development
419962,Fei,Gubsky,9999-01-01,Production
419968,Margareta,Strehl,9999-01-01,Marketing
419986,Cristinel,Belinskaya,9999-01-01,Development
419992,Mototsugu,Kenevan,9999-01-01,Sales
420004,Uriel,Benaini,9999-01-01,Production
420013,Pranav,Syang,9999-01-01,Finance
420013,Pranav,Syang,9999-01-01,Sales
420030,Arun,Vidal,9999-01-01,Marketing
420030,Arun,Vidal,9999-01-01,Sales
420032,Frederique,Godskesen,9999-01-01,Development
420034,Pascal,Beilner,9999-01-01,Sales
420040,Minghong,Ghelli,9999-01-01,Production
420045,Baziley,Tasistro,9999-01-01,Production
420048,Khue,Kalafatis,9999-01-01,Finance
420053,Kaijung,Chimia,9999-01-01,Development
420054,Arif,Iivonen,9999-01-01,Production
420066,Chinho,Jumpertz,9999-01-01,Production
420066,Chinho,Jumpertz,9999-01-01,Customer Service
420073,Spyrose,DeMori,9999-01-01,Development
420074,Kerryn,Gire,9999-01-01,Production
420074,Kerryn,Gire,9999-01-01,Development
420092,Prodip,Impagliazzo,9999-01-01,Development
420092,Prodip,Impagliazzo,9999-01-01,Research
420114,Sarita,Heydon,9999-01-01,Research
420125,Yongmao,Itschner,9999-01-01,Research
420129,Elvis,Vrecion,9999-01-01,Research
420160,Berhard,Ruther,9999-01-01,Quality Management
420180,Van,Feinberg,9999-01-01,Finance
420192,Tadahiro,Cooke,9999-01-01,Development
420213,Jungsoon,Compeau,9999-01-01,Production
420216,Arumugam,Kalefeld,9999-01-01,Quality Management
420217,Maren,Streit,9999-01-01,Research
420232,Claudi,Heystek,9999-01-01,Sales
420242,Nalini,Hanratty,9999-01-01,Development
420243,Chenyi,Lunt,9999-01-01,Customer Service
420256,Wilmer,Maraist,9999-01-01,Human Resources
420314,Oguz,Demke,9999-01-01,Development
420314,Oguz,Demke,9999-01-01,Customer Service
420315,Ziyad,Zallocco,9999-01-01,Development
420337,Abdulah,Ranum,9999-01-01,Customer Service
420341,Dekang,Dalton,9999-01-01,Research
420346,Chikako,Gihr,9999-01-01,Human Resources
420352,Matk,Krohn,9999-01-01,Sales
420358,Huei,Ressouche,9999-01-01,Sales
420362,Uinam,Cooley,9999-01-01,Marketing
420362,Uinam,Cooley,9999-01-01,Sales
420363,Seongbae,Garrabrants,9999-01-01,Sales
420369,Hisao,Prampolini,9999-01-01,Production
420371,Muneo,Deverell,9999-01-01,Production
420381,Kitty,Szmurlo,9999-01-01,Finance
420381,Kitty,Szmurlo,9999-01-01,Human Resources
420382,Wanqing,Lieberherr,9999-01-01,Research
420383,Shushma,Chelton,9999-01-01,Production
420390,Mostafa,Pillow,9999-01-01,Marketing
420390,Mostafa,Pillow,9999-01-01,Sales
420394,Khun,Worfolk,9999-01-01,Sales
420402,Arve,Rosca,9999-01-01,Finance
420404,Oksana,Lovengreen,9999-01-01,Customer Service
420420,Mayuko,Bressoud,9999-01-01,Production
420423,Niclas,Guerreiro,9999-01-01,Development
420428,Behnaam,Francisci,9999-01-01,Research
420446,Giordano,Emden,9999-01-01,Human Resources
420492,Arie,Versino,9999-01-01,Development
420493,Yuriy,Albarhamtoshy,9999-01-01,Production
420493,Yuriy,Albarhamtoshy,9999-01-01,Customer Service
420498,Moti,Sullins,9999-01-01,Production
420499,Alenka,Picaronny,9999-01-01,Sales
420509,Dzung,Mahmud,9999-01-01,Sales
420520,Shan,Antonisse,9999-01-01,Development
420522,Tua,Kadhim,9999-01-01,Development
420528,Geraldo,Driscoll,9999-01-01,Production
420532,Zdislav,Buchter,9999-01-01,Production
420532,Zdislav,Buchter,9999-01-01,Development
420547,Danae,Ashish,9999-01-01,Research
420552,Shahab,Zeidenstein,9999-01-01,Human Resources
420562,Anoosh,Danner,9999-01-01,Sales
420567,Masali,Kambil,9999-01-01,Production
420578,Francoise,Kalsbeek,9999-01-01,Production
420596,Tianruo,Gadepally,9999-01-01,Production
420596,Tianruo,Gadepally,9999-01-01,Customer Service
420597,Ferdinand,Bamford,9999-01-01,Production
420617,Xiahua,Gilg,9999-01-01,Marketing
420621,Stella,Erni,9999-01-01,Development
420622,Susanna,Katzenelson,9999-01-01,Sales
420647,Shooichi,Ranum,9999-01-01,Development
420649,Vitali,Gyorkos,9999-01-01,Development
420661,Bowen,Speckmann,9999-01-01,Finance
420669,Alenka,Nollmann,9999-01-01,Development
420679,Rosalyn,Ghandeharizadeh,9999-01-01,Customer Service
420682,Yurij,Krohn,9999-01-01,Development
420684,Stein,Percebois,9999-01-01,Sales
420710,Zhiwei,Sifakis,9999-01-01,Development
420712,Josyula,Plump,9999-01-01,Development
420716,Masasuke,Middleton,9999-01-01,Production
420716,Masasuke,Middleton,9999-01-01,Quality Management
420747,Weicheng,Maccarone,9999-01-01,Production
420768,Mary,Cyne,9999-01-01,Production
420770,Candido,Pietrzykowski,9999-01-01,Research
420798,Berthier,Ebeling,9999-01-01,Production
420801,Khosrow,Speek,9999-01-01,Marketing
420809,Sverrir,Buchter,9999-01-01,Development
420816,Vitali,Benner,9999-01-01,Development
420819,Dipayan,Zambonelli,9999-01-01,Production
420819,Dipayan,Zambonelli,9999-01-01,Quality Management
420822,Becky,Whitcomb,9999-01-01,Development
420829,Heekeun,Klassen,9999-01-01,Production
420838,Elvia,Schaar,9999-01-01,Research
420839,Randi,Levergood,9999-01-01,Marketing
420853,Murthy,Bojadziev,9999-01-01,Development
420874,Jinya,Hiyoshi,9999-01-01,Sales
420899,Ortrud,Kitsuregawa,9999-01-01,Marketing
420902,Yishai,Hutton,9999-01-01,Human Resources
420909,Heeju,Plump,9999-01-01,Production
420913,Poornachandra,Tibblin,9999-01-01,Production
420913,Poornachandra,Tibblin,9999-01-01,Customer Service
420916,Kwangho,Gischer,9999-01-01,Production
420922,Peer,Schwartzburd,9999-01-01,Sales
420933,Gila,Kroon,9999-01-01,Development
420944,Francesca,Rajala,9999-01-01,Production
420944,Francesca,Rajala,9999-01-01,Customer Service
420950,Bouchung,Feldhoffer,9999-01-01,Production
420951,Moriyoshi,Ventosa,9999-01-01,Sales
420960,Ebbe,Chenoweth,9999-01-01,Development
420963,Leaf,Schnabel,9999-01-01,Production
420963,Leaf,Schnabel,9999-01-01,Customer Service
420982,Serge,Laurillard,9999-01-01,Quality Management
420988,Chuanyi,Itzigehl,9999-01-01,Production
420997,Maik,Gill,9999-01-01,Development
421011,Masamitsu,Thorelli,9999-01-01,Marketing
421011,Masamitsu,Thorelli,9999-01-01,Human Resources
421024,Shuky,Strehl,9999-01-01,Quality Management
421032,Aemilian,Trachtenberg,9999-01-01,Production
421032,Aemilian,Trachtenberg,9999-01-01,Research
421040,Chuanyi,Moehrke,9999-01-01,Development
421043,Vidya,Piveteau,9999-01-01,Development
421046,Olivera,Swiss,9999-01-01,Research
421050,Zita,Olivero,9999-01-01,Development
421051,Sachem,Wendorf,9999-01-01,Development
421076,Clyde,Gecseg,9999-01-01,Development
421089,Jouni,Peternell,9999-01-01,Development
421095,Arto,Baca,9999-01-01,Production
421108,Krister,Gulla,9999-01-01,Sales
421111,Ziva,Benzmuller,9999-01-01,Sales
421118,Jessie,Quaggetto,9999-01-01,Production
421119,Arto,Moffat,9999-01-01,Customer Service
421122,Danny,Schnelling,9999-01-01,Sales
421128,Faiza,Polupanov,9999-01-01,Customer Service
421133,Francesca,Brizzi,9999-01-01,Development
421162,Krister,Cherinka,9999-01-01,Production
421167,Karoline,Talmon,9999-01-01,Production
421172,Heejo,Danley,9999-01-01,Sales
421180,Pranay,Lindenbaum,9999-01-01,Finance
421180,Pranay,Lindenbaum,9999-01-01,Human Resources
421189,Hideyuki,Heering,9999-01-01,Production
421199,Irene,Laurillard,9999-01-01,Development
421205,Kensyu,Scallan,9999-01-01,Production
421222,Atreyi,Cappello,9999-01-01,Marketing
421228,Kirk,Verhaegen,9999-01-01,Development
421243,Renny,Neimat,9999-01-01,Marketing
421244,Ortrun,Ladret,9999-01-01,Sales
421249,Francesca,Raoux,9999-01-01,Production
421249,Francesca,Raoux,9999-01-01,Development
421251,Fumitaka,Assaf,9999-01-01,Sales
421275,Gaurav,Bressoud,9999-01-01,Human Resources
421289,Remko,Cronan,9999-01-01,Customer Service
421296,Guttorm,Krogh,9999-01-01,Quality Management
421300,Arumugam,Chimia,9999-01-01,Development
421301,Xiaocheng,Quadeer,9999-01-01,Finance
421304,Kwee,Acton,9999-01-01,Development
421318,Filipp,Serna,9999-01-01,Production
421319,Ranga,Maccarone,9999-01-01,Sales
421324,Boaz,Heuter,9999-01-01,Production
421324,Boaz,Heuter,9999-01-01,Customer Service
421326,Val,Covnot,9999-01-01,Quality Management
421337,Mabo,Kavraki,9999-01-01,Marketing
421345,Salvador,Hartvigsen,9999-01-01,Production
421347,Erzsebet,Bahk,9999-01-01,Development
